file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,heldout_mean_rmse_mV,holdout_mean_pass_fraction,parameter,coordinate_type,value,lower_bound,upper_bound,below_lower_bound,above_upper_bound,within_lower_bound,within_upper_bound,bound_violation,range_source,range_basis,plausibility_status,identifiability_status,identifiability_source,identifiability_evidence,physiologically_interpretable,interpretation_guardrail,audit_scope
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_04,M2,Mixed,2.5983160545916326,0.6575563071506219,gamma_t_eff,effective,1.506272232520006e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_04,M2,Mixed,2.5983160545916326,0.6575563071506219,gamma_s_eff,effective,4.93135237149876e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_04,M2,Mixed,2.5983160545916326,0.6575563071506219,volume_ratio_wa_wo,effective,0.0818846063851555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,gki,raw,45.0019330679946,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,eps,raw,0.0218635634494201,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,gl_a,raw,0.0975419138578228,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,zth,raw,18.305735226716823,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,zs,raw,16.36341071897551,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,P_gap_eff,effective,3.147806683575305e-07,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,gamma_t_eff,effective,9.777324906074084e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,gamma_s_eff,effective,1.7461309348171838e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,M2,Mixed,2.655784498694892,0.6569885098711171,volume_ratio_wa_wo,effective,5.719545392989609,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,gki,raw,197.46556946697868,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,eps,raw,0.036309591863459,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,gl_a,raw,0.0039356996982207,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,zth,raw,52.330239981449296,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,zs,raw,0.0350585504553551,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,P_gap_eff,effective,6.798321056530878e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,gamma_t_eff,effective,1.9606620200097796e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,gamma_s_eff,effective,1.0888336764584933e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,M2,Mixed,2.624610685752303,0.6557881705820435,volume_ratio_wa_wo,effective,1.2635598601775555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,gki,raw,38.20270928175575,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,eps,raw,0.036309591863459,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,gl_a,raw,0.0012889923018888,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,zth,raw,56.3374428959916,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,zs,raw,0.0045126878311672,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,P_gap_eff,effective,2.6738182964551797e-08,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,gamma_t_eff,effective,0.0033514627995587,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,gamma_s_eff,effective,0.0082059180745655,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,M3,Mixed,2.8258133954089573,0.6766339790905781,volume_ratio_wa_wo,effective,0.0565613057084484,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_12,M2,Mixed,3.024485938701807,0.6776081415179599,gki,raw,245.820036145688,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_12,M2,Mixed,3.024485938701807,0.6776081415179599,eps,raw,0.0173579240359453,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_12,M2,Mixed,3.024485938701807,0.6776081415179599,gl_a,raw,0.2611124161009365,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
